clientid,patientid,statusid,name,breedname,breedid,speciesname,speciesid,extension,active,description
L7396,23850,1,Sammy,Goldendoodle,RGP,Canine,CAN,,1,Male
L6115,L6115-3,1,Sammy,Chihuahua Mix,CIX,Canine,CAN,,1,Neutered Male
5096,5096-9,1,Sammy,Domestic Shorthair,DSH,Feline,FEL,,1,Spayed Female
6922,1714,1,Sammy,Chihuahua Mix,CIX,Canine,CAN,,1,Neutered Male
2226,3523,1,Sammy,Domestic Shorthair,DSH,Feline,FEL,,1,Neutered Male
10266,3939,1,Sammy,Retriever,RET,Canine,CAN,,1,Male
19575,19575-3,1,Sammy,Domestic Shorthair,DSH,Feline,FEL,,1,Neutered Male
20670,20670-3,1,Sammy,Domestic Shorthair,DSH,Feline,FEL,,1,Neutered Male
17877,17877-2,1,Sammy,Domestic Shorthair,DSH,Feline,FEL,,1,Female
1010,1608,1,Sammy,Domestic Shorthair,DSH,Feline,FEL,,1,Neutered Male
10084,16713,1,Sammy,Domestic Mediumhair,DMH,Feline,FEL,,1,Male
8514,15687,1,Sammy,Domestic Mediumhair,DMH,Feline,FEL,,1,Neutered Male
20914,20914-2,1,Sammy,Pekingese,PEK,Canine,CAN,,1,Spayed Female
3582,5662,1,Sammy,BOSTON TERRIER,3,Canine,CAN,,1,Neutered Male
8546,13827,1,Sammy Jr.,MAINE COON CAT,34,Feline,FEL,,1,Neutered Male
8396,22001,1,Samoa,Domestic Shorthair,DSH,Feline,FEL,,1,Neutered Male
7718,7718-127,1,Samoyed White Male,Samoyed,SAM,Canine,CAN,,1,Male
1636,2661,1,Sampson,"Terrier, Yorkie-poo",TYD,Canine,CAN,,1,Neutered Male
14398,14398-1,1,Sampson,Siamese,SIA,Feline,FEL,,1,Neutered Male
21482,31412,1,Sampson,Great Pyrenees,GRP,Canine,CAN,,1,Neutered Male
9392,15396,1,Sampson,"Shepherd, Australian Miniature",SMA,Canine,CAN,,1,Neutered Male
16620,24573,1,Sampson,Domestic Shorthair,DSH,Feline,FEL,,1,Male
5918,26118,1,Sampson,Shepherd Mix,SHM,Canine,CAN,,1,Neutered Male
L5816,29592,1,Sampson,LABRADOR RETRIEVER,10,Canine,CAN,,1,Neutered Male
5676,8707,1,Sampson,"Shepherd, German",GER,Canine,CAN,,1,Neutered Male
4570,960,1,Sampson,"Cattle Dog, Australian",ACD,Canine,CAN,,1,Neutered Male
9334,9334-11,1,Sampson,Domestic Shorthair,DSH,Feline,FEL,,1,Male
22104,27093,1,Samson,Boxer,BOX,Canine,CAN,,1,Male
4617,28086,1,Samson,Hound Mix,HOX,Canine,CAN,,1,Neutered Male
19862,31024,1,Samson,Domestic Shorthair,DSH,Feline,FEL,,1,Neutered Male
12909,21925,1,Samson,Shih Tzu Mix,SHH,Canine,CAN,,1,Neutered Male
12009,20373,1,Samson,Domestic Shorthair,DSH,Feline,FEL,,1,Neutered Male
8783,26130,1,Samson,"Cattle Dog, Australian Mix",ACX,Canine,CAN,,1,Neutered Male
3118,6641,1,Samson,Domestic Shorthair,DSH,Feline,FEL,,1,Neutered Male
1735,2805,1,Samson,"Retriever, Golden",RGO,Canine,CAN,,1,Neutered Male
19104,17970,1,Samson,Poodle Mix,PXX,Canine,CAN,,1,Neutered Male
15396,15396-3,1,Samson,Poodle Mix,PXX,Canine,CAN,,1,Neutered Male
8357,13438,1,Samson,Pointer Mix,POX,Canine,CAN,,1,Neutered Male
9948,16434,1,Samson,BOSTON TERRIER,3,Canine,CAN,,1,Male
L7091,L7091-1,1,Samson,Chihuahua,CIA,Canine,CAN,,1,Male
20735,25611,1,Samson,Domestic Longhair,DLH,Feline,FEL,,1,Neutered Male
23716,31283,1,Samuel,"Dachshund, Longhaired",DLC,Canine,CAN,,1,Neutered Male
8429,13619,1,Samus,Dumbo,DUM,Rat,RAT,,1,Female
11737,19896,1,Samus,Domestic Shorthair,DSH,Feline,FEL,,1,Spayed Female
18622,18622-1,1,Sancho,Cockapoo,COC,Canine,CAN,,1,Male
12702,21620,1,Sander,GOLDEN RETRIEVER,2,Canine,CAN,,1,Neutered Male
8643,14036,1,Sanders,Tabby,TAB,Feline,FEL,,1,Neutered Male
1285,2090,1,Sandi,YORKSHIRE TERRIER,4,Canine,CAN,,1,Spayed Female
5074,L3171,1,Sandie,Beagle Mix,BGX,Canine,CAN,,1,Female
22590,28244,1,Sandy,Cavachon,CHC,Canine,CAN,,1,Spayed Female
11906,20227,1,Sandy,"Tortoise, Russian",TRU,Reptile/Amphibian,REA,,1,Male
11409,11409-4,1,Sandy,Mixed,MIX,Canine,CAN,,1,Spayed Female
8451,13663,1,Sandy,Maltese Mix,MAX,Canine,CAN,,1,Female
23266,30081,1,Sandy,Domestic Shorthair,DSH,Feline,FEL,,1,Neutered Male
20763,26035,1,Sandy,Domestic Shorthair,DSH,Feline,FEL,,1,Spayed Female
23000,29366,1,Sandy,Shiba Inu,SBI,Canine,CAN,,1,Spayed Female
5384,8337,1,Sandy,Domestic Shorthair,DSH,Feline,FEL,,1,Neutered Male
2756,4370,1,Sandy,Domestic Shorthair,DSH,Feline,FEL,,1,Spayed Female
18649,5900,1,Sandy,Pomeranian,POM,Canine,CAN,,1,Spayed Female
22677,29855,1,Sandy,BORDER COLLIE,7,Canine,CAN,,1,Spayed Female
20791,24195,1,Sandy,Pitbull Mix,PBX,Canine,CAN,,1,Spayed Female
21100,322,1,Sandy,"Bulldog, English",BUE,Canine,CAN,,1,Female
6006,9157,1,Sandy Catherine,Pitbull,PIT,Canine,CAN,,1,Spayed Female
16603,16603-2,1,Sanga,Domestic Shorthair,DSH,Feline,FEL,,1,Neutered Male
2500,4235,1,Sangria,Domestic Shorthair,DSH,Feline,FEL,,1,Spayed Female
17460,24934,1,Sansa,"Lop, Holland",LOH,Rabbit,RAB,,1,Female
12736,21661,1,Santino,Domestic Shorthair,DSH,Feline,FEL,,1,Neutered Male
9467,15524,1,Saoirse,Domestic Shorthair,DSH,Feline,FEL,,1,Spayed Female
13255,22711,1,Saphire,Domestic Shorthair,DSH,Feline,FEL,,1,Male
10861,18297,1,Sapper,Mixed,MIX,Canine,CAN,,1,Neutered Male
2971,4690,1,Sapphire,DSH,8,Feline,FEL,,1,Spayed Female
4681,20989,1,Sapphire,Siamese,SIA,Feline,FEL,,1,Neutered Male
1921,4723,1,Sapphire,Siamese,SIA,Feline,FEL,,1,Spayed Female
5483,24931,1,Sapphire,Ragdoll,RAG,Feline,FEL,,1,Female
10380,27075,1,Sapphire,Rottweiler,ROT,Canine,CAN,,1,Male
1466,26637,1,Sapphire,Pomeranian,POM,Canine,CAN,,1,Spayed Female
2486,3932,1,Sara,"Terrier, Yorkshire Mix",TYX,Canine,CAN,,1,Female
L7089,L7089-1,1,Sara,Siamese,SIA,Feline,FEL,,1,Spayed Female
6006,15994,1,Sarafina,Hound Mix,HOX,Canine,CAN,,1,Spayed Female
21109,21109-2,1,Sarah,Other Guinea Pig,OTH,Guinea Pig,GUI,,1,Female
22244,27413,1,Sarah,Manx,MAN,Feline,FEL,,1,Spayed Female
L5823,28830,1,Sarah,Domestic Shorthair,DSH,Feline,FEL,,1,Spayed Female
504,12808,1,Sarah,Domestic Shorthair,DSH,Feline,FEL,,1,Spayed Female
4954,4954-3,1,Sarah,"Pinscher, Doberman Mix",DOX,Canine,CAN,,1,Spayed Female
5513,8578,1,Sarah,Domestic Shorthair,DSH,Feline,FEL,,1,Spayed Female
18453,18453-7,1,Sarah,Cockapoo,COC,Canine,CAN,,1,Female
23471,10066,1,Sarah,LABRADOR RETRIEVER,10,Canine,CAN,,1,Spayed Female
9661,15868,1,Sarah,BORDER COLLIE,7,Canine,CAN,,1,Female
14968,14698Sarah,1,Sarah,Other Canine,OTH,Canine,CAN,,1,Unknown
789,28787,1,Saranac,Shepherd Mix,SHM,Canine,CAN,,1,Spayed Female
20661,20661-1,1,Sarge,"Terrier, Yorkshire",TYO,Canine,CAN,,1,Neutered Male
160,29984,1,Sarge,GERMAN SHEPHERD,11,Canine,CAN,,1,Male
7311,23591,1,Sarge,Great Dane,GRD,Canine,CAN,,1,Neutered Male
19284,1778,1,Sarge,"Shepherd, Australian",SAU,Canine,CAN,,1,Male
8928,14490,1,Sarge,LABRADOR RETRIEVER,10,Canine,CAN,,1,Male
1908,5594,1,Sarge,BERNESE MOUNTAIN DOG,49,Canine,CAN,,1,Male
17991,24248,1,Sarge,Cane Corso,CAC,Canine,CAN,,1,Male
216,349,1,Sarge,"Pinscher, Miniature",PIM,Canine,CAN,,1,Neutered Male
1861,22034,1,Sarge,Pitbull Mix,PBX,Canine,CAN,,1,Neutered Male
17710,25025,1,Sarge,Bernadoodle- Bernese and Poodl,BPX,Canine,CAN,,1,Male
903,17073,1,Sargent Major,Retriever Mixed,REX,Canine,CAN,,1,Neutered Male
7,7-6,1,Sargent Pepper,Domestic Shorthair,DSH,Feline,FEL,,1,Neutered Male
2862,18440,1,Sarina,Domestic Shorthair,DSH,Feline,FEL,,1,Spayed Female
17316,30466,1,Sasafras,Siamese Mix,SIX,Feline,FEL,,1,Spayed Female
11547,19580,1,Sascha,Shiba Inu,SBI,Canine,CAN,,1,Spayed Female
14669,23719,1,Sasha,Newfoundland,NEW,Canine,CAN,,1,Female
11419,28705,1,Sasha,DSH,8,Feline,FEL,,1,Spayed Female
8445,14989,1,Sasha,"Corgi, Welsh Mix",WCX,Canine,CAN,,1,Spayed Female
6286,30492,1,Sasha,GERMAN SHEPHERD,11,Canine,CAN,,1,Spayed Female
21671,27704,1,Sasha,GERMAN SHEPHERD,11,Canine,CAN,,1,Female
5060,8373,1,Sasha,Domestic,DOM,Ferret,FER,,1,Spayed Female
19384,25590,1,Sasha,Siamese Mix,SIX,Feline,FEL,,1,Male
6746,10382,1,Sasha,GERMAN SHEPHERD,11,Canine,CAN,,1,Female
22947,29237,1,Sasha,Domestic Shorthair,DSH,Feline,FEL,,1,Female
22675,28489,1,Sasha,Domestic Shorthair,DSH,Feline,FEL,,1,Spayed Female
14703,23777,1,Sasha,Domestic Shorthair,DSH,Feline,FEL,,1,Spayed Female
10913,18399,1,Sasha,Domestic Shorthair,DSH,Feline,FEL,,1,Spayed Female
10644,29466,1,Sasha,"Shepherd, German",GER,Canine,CAN,,1,Spayed Female
6904,10703,1,Sasha,Domestic Shorthair,DSH,Feline,FEL,,1,Spayed Female
15464,24101,1,Sasha,"Retriever, Labrador",RLA,Canine,CAN,,1,Spayed Female
21065,8807,1,Sasha,Domestic Shorthair,DSH,Feline,FEL,,1,Spayed Female
22903,29108,1,Sasha,SIBERIAN HUSKY,55,Canine,CAN,,1,Spayed Female
22186,27286,1,Sasha,Goldendoodle,RGP,Canine,CAN,,1,Female
5460,5460-2,1,Sasha,Domestic Shorthair,DSH,Feline,FEL,,1,Spayed Female
21196,6689,1,Sasha,Domestic Shorthair,DSH,Feline,FEL,,1,Neutered Male
21622,46,1,Sasha,Domestic Shorthair,DSH,Feline,FEL,,1,Spayed Female
L2208,L1828,1,Sasha,GOLDEN RETRIEVER,2,Canine,CAN,,1,Female
20684,2033,1,Sasha,Domestic Shorthair,DSH,Feline,FEL,,1,Spayed Female
3297,20162,1,Sasha,"Poodle, Standard",POS,Canine,CAN,,1,Female
15537,15537-2,1,Sasha,Domestic Shorthair,DSH,Feline,FEL,,1,Spayed Female
L4546,21443,1,Sasha,Pomeranian Mix,PMX,Canine,CAN,,1,Spayed Female
9646,15845,1,Sasha,Pitbull,PIT,Canine,CAN,,1,Spayed Female
12033,12033-8,1,Sasha,Domestic Shorthair,DSH,Feline,FEL,,1,Spayed Female
1149,1865,1,Sasha,Boxer Mix,BXX,Canine,CAN,,1,Female
L7500,12264,1,Sasha,Domestic Mediumhair,DMH,Feline,FEL,,1,Spayed Female
8721,14154,1,Sasha,"Bulldog, French",BUF,Canine,CAN,,1,Spayed Female
11221,30151,1,Sasha,GERMAN SHORTHAIRED POINTER,17,Canine,CAN,,1,Female
20158,336,1,Sasha,Domestic Mediumhair,DMH,Feline,FEL,,1,Spayed Female
20184,25843,1,Sasha,Domestic Longhair,DLH,Feline,FEL,,1,Spayed Female
21475,21475-1,1,Sasha,"Bulldog, American",BUA,Canine,CAN,,1,Female
5113,L6744,1,"Sassafras ""Frassy""",Terrier Mix,TEX,Canine,CAN,,1,Spayed Female
20818,20818-1,1,Sassy,Other Small,OTH,Other Small,OTS,,1,Female
8182,13092,1,Sassy,Siamese,SIA,Feline,FEL,,1,Spayed Female
17949,25114,1,Sassy,Beagle Mix,BGX,Canine,CAN,,1,Spayed Female
10385,29285,1,Sassy,Domestic Shorthair,DSH,Feline,FEL,,1,Spayed Female
21932,26598,1,Sassy,Domestic Shorthair,DSH,Feline,FEL,,1,Female
L6995,21558,1,Sassy,Domestic Shorthair,DSH,Feline,FEL,,1,Spayed Female
10294,17276,1,Sassy,Domestic Shorthair,DSH,Feline,FEL,,1,Spayed Female
7815,16488,1,Sassy,"Dachshund, Miniature",DMC,Canine,CAN,,1,Female
4420,6964,1,Sassy,Domestic Shorthair,DSH,Feline,FEL,,1,Spayed Female
2720,4318,1,Sassy,Domestic Shorthair,DSH,Feline,FEL,,1,Spayed Female
20329,23283,1,Sassy,"Poodle, Toy",POT,Canine,CAN,,1,Spayed Female
15330,24033,1,Sassy,Domestic Mediumhair,DMH,Feline,FEL,,1,Spayed Female
7718,7718-128,1,Sat. Kitten,Domestic Shorthair,DSH,Feline,FEL,,1,Female
7718,7718-129,1,Sat. Kitten Fel.,Domestic Shorthair,DSH,Feline,FEL,,1,Female
11828,20077,1,Satchmo,"Terrier, Jack Russell Mix",TJX,Canine,CAN,,1,Neutered Male
12002,20370,1,Satsuki,Cavapoo,CQQ,Canine,CAN,,1,Spayed Female
9041,14773,1,Saturn,DSH,8,Feline,FEL,,1,Neutered Male
23703,31257,1,Saturn,Domestic Shorthair,DSH,Feline,FEL,,1,Female
1647,1647-7,1,Saturn,"Retriever, Labrador Mix",RLX,Canine,CAN,,1,Spayed Female
23676,31188,1,Saul,Domestic Shorthair,DSH,Feline,FEL,,1,Neutered Male
19407,19407-3,1,Sausage,Domestic Shorthair,DSH,Feline,FEL,,1,Male
18628,18628-1,1,Savage,"Pointer, German Shorthaired",GSH,Canine,CAN,,1,Spayed Female
4485,19470,1,Savage,Domestic Shorthair,DSH,Feline,FEL,,1,Spayed Female
12791,21717,1,Savage,Boxer Mix,BXX,Canine,CAN,,1,Female
14836,23832,1,Savana,"Collie, Border Mix",CBX,Canine,CAN,,1,Spayed Female
12814,21740,1,Savanah,"Poodle, Miniature",POO,Canine,CAN,,1,Female
3441,5453,1,Savannah,Tabby,TAB,Feline,FEL,,1,Spayed Female
4282,4282-2,1,Savannah,Domestic Shorthair,DSH,Feline,FEL,,1,Spayed Female
2078,3308,1,Savannah,Domestic Shorthair,DSH,Feline,FEL,,1,Female
2955,4662,1,Savannah,Chihuahua,CIA,Canine,CAN,,1,Female
704,21988,1,Savannah Grace,Maltese Mix,MAX,Canine,CAN,,1,Female
1702,2744,1,Savvy,Havanese,HAV,Canine,CAN,,1,Spayed Female
L5265,L1298,1,Savvy,Domestic Shorthair,DSH,Feline,FEL,,1,Neutered Male
L4102,10527,1,Sawa,Domestic Shorthair,DSH,Feline,FEL,,1,Spayed Female
12591,29851,1,Sawyer,BASSET HOUND,14,Canine,CAN,,1,Male
14341,11760,1,Sawyer,Ragdoll,RAG,Feline,FEL,,1,Male
L7568,L6799,1,Sawyer,GOLDEN RETRIEVER,2,Canine,CAN,,1,Neutered Male
L3459,L3459-3,1,Sawyer,"Retriever, Labrador Mix",RLX,Canine,CAN,,1,Neutered Male
2087,17707,1,Sawyer,"Retriever, Golden",RGO,Canine,CAN,,1,Neutered Male
L7796,L7242,1,Sawyer,AUSTRALIAN SHEPHERD,51,Canine,CAN,,1,Male
6959,10825,1,Sawyer,Domestic Mediumhair,DMH,Feline,FEL,,1,Neutered Male
21096,21096-1,1,Saylor,Vizsla,VIZ,Canine,CAN,,1,Spayed Female
7881,12498,1,Saylor,Lionhead,LIO,Rabbit,RAB,,1,Spayed Female
23734,31342,1,Saylor,Pointer Mix,POX,Canine,CAN,,1,Spayed Female
7967,7967-6,1,Sazerac,Siamese,SIA,Feline,FEL,,1,Neutered Male
10028,30641,1,Sazu,Domestic Mediumhair,DMH,Feline,FEL,,1,Male
14198,23498,1,Scala,Domestic Shorthair,DSH,Feline,FEL,,1,Spayed Female
2985,2985-6,1,Scampy,Siamese,SIA,Feline,FEL,,1,Spayed Female
6575,10053,1,Scar,"Turtle, Slider",TSL,Reptile/Amphibian,REA,,1,Male
8500,15663,1,Scar,"Dragon, Bearded",DBR,Reptile/Amphibian,REA,,1,Male
6615,23430,1,Scar,Domestic Shorthair,DSH,Feline,FEL,,1,Neutered Male
5049,7859,1,Scar,Pitbull,PIT,Canine,CAN,,1,Male
9816,16202,1,Scaredy Cat,Domestic Shorthair,DSH,Feline,FEL,,1,Neutered Male
11549,19581,1,Scarface,Domestic Shorthair,DSH,Feline,FEL,,1,Neutered Male
11566,20030,1,Scarlet,Mixed,MIX,Canine,CAN,,1,Spayed Female
L6454,L6454,1,Scarlet,Mixed,MIX,Canine,CAN,,1,Spayed Female
20801,20801-1,1,Scarlet,"Corgi, Pembroke Welsh",WCP,Canine,CAN,,1,Spayed Female
20818,20818-5,1,Scarlet,Other Guinea Pig,OTH,Guinea Pig,GUI,,1,Female
4249,16741,1,Scarlet,Siamese,SIA,Feline,FEL,,1,Spayed Female
17138,24975,1,Scarlet,Domestic Shorthair,DSH,Feline,FEL,,1,Female
10927,18426,1,Scarlet,Domestic Shorthair,DSH,Feline,FEL,,1,Female
L1161,L1161-2,1,Scarlet,Domestic Shorthair,DSH,Feline,FEL,,1,Spayed Female
2607,4333,1,Scarlet,Domestic Shorthair,DSH,Feline,FEL,,1,Spayed Female
18761,18761-4,1,Scarlet,Domestic Shorthair,DSH,Feline,FEL,,1,Female
11419,19329,1,Scarlett,DSH,8,Feline,FEL,,1,Spayed Female
9225,27631,1,Scarlett,GERMAN SHEPHERD,11,Canine,CAN,,1,Female
21245,31058,1,Scarlett,Domestic Shorthair,DSH,Feline,FEL,,1,Female
23438,30514,1,Scarlett,Domestic Shorthair,DSH,Feline,FEL,,1,Spayed Female
20998,26149,1,Scarlett,Domestic Shorthair,DSH,Feline,FEL,,1,Spayed Female
12826,21750,1,Scarlett,Domestic Shorthair,DSH,Feline,FEL,,1,Spayed Female
L3282,L5599,1,Scarlett,Domestic Shorthair,DSH,Feline,FEL,,1,Female
9021,14742,1,Scarlett,"Retriever, Labrador Mix",RLX,Canine,CAN,,1,Spayed Female
18283,18283-2,1,Scarlett,Labradoodle,RLP,Canine,CAN,,1,Spayed Female
6552,28891,1,Scarlett,SHETLAND SHEEPDOG,16,Canine,CAN,,1,Female
7518,11886,1,Scarlette,Pitbull,PIT,Canine,CAN,,1,Spayed Female
L2857,L2857-2,1,Scarlette,Domestic Mediumhair,DMH,Feline,FEL,,1,Spayed Female
11863,20159,1,Schatze,"Schnauzer, Miniature",SCM,Canine,CAN,,1,Spayed Female
1924,22400,1,Schatzi,"Terrier, West Highland White",TWH,Canine,CAN,,1,Female
4879,7610,1,Schatzi,"Shepherd, Australian Miniature",SMA,Canine,CAN,,1,Spayed Female
5352,5352-1,1,Schatzi,Domestic Shorthair,DSH,Feline,FEL,,1,Spayed Female
13304,13304-2,1,Schatzie,Mixed,MIX,Canine,CAN,,1,Spayed Female
4101,6477,1,Schmidt,Domestic Shorthair,DSH,Feline,FEL,,1,Neutered Male
21245,28914,1,Schmitt,New Zealand,NZL,Rabbit,RAB,,1,Male
4051,6369,1,Schmuzen,BASSET HOUND,14,Canine,CAN,,1,Spayed Female
21857,26469,1,Schnitzel,GERMAN SHEPHERD,11,Canine,CAN,,1,Neutered Male
13304,13304-3,1,Schnutzi,"Terrier, Yorkshire",TYO,Canine,CAN,,1,Spayed Female
7617,12050,1,Schrecky,Pitbull,PIT,Canine,CAN,,1,Neutered Male
11596,19679,1,Schroeder,Beagle Mix,BGX,Canine,CAN,,1,Male
4101,29767,1,Schrute,Domestic Shorthair,DSH,Feline,FEL,,1,Neutered Male
23622,31068,1,Schwartz,"Dachshund, Miniature",DMC,Canine,CAN,,1,Male
5730,8797,1,Scoober,"Dragon, Bearded",DBR,Reptile/Amphibian,REA,,1,Male
6615,10134,1,Scooby,Unknown,UNK,Guinea Pig,GUI,,1,Male
12783,21708,1,Scooby,Spaniel Mix,SPX,Canine,CAN,,1,Neutered Male
3916,14040,1,Scooby,Shepherd Mix,SHM,Canine,CAN,,1,Neutered Male
9714,15964,1,Scooby,Domestic Shorthair,DSH,Feline,FEL,,1,Neutered Male
8621,13977,1,Scooby,Domestic Shorthair,DSH,Feline,FEL,,1,Neutered Male
15549,752,1,Scooby,Labradoodle,RLP,Canine,CAN,,1,Neutered Male
4500,7076,1,Scooby,Domestic Shorthair,DSH,Feline,FEL,,1,Male
22225,27367,1,Scooby,Pitbull,PIT,Canine,CAN,,1,Male
18257,25313,1,Scooby Doo,Great Dane Mix,GDX,Canine,CAN,,1,Male
21144,31449,1,Scooch,"Bulldog, English",BUE,Canine,CAN,,1,Male
7706,12842,1,Scoops,"Terrier, Yorkie-poo",TYD,Canine,CAN,,1,Male
20167,30378,1,Scooter,Abyssinian,ABY,Feline,FEL,,1,Neutered Male
20086,20086-2,1,Scooter,Terrier,TER,Canine,CAN,,1,Male
22473,27950,1,Scooter,Savannah,SAV,Feline,FEL,,1,Neutered Male
9360,15347,1,Scooter,Cockatiel,COK,Avian,AVI,,1,Unknown
23375,30370,1,Scooter,Domestic Shorthair,DSH,Feline,FEL,,1,Neutered Male
14053,23383,1,Scooter,Domestic Shorthair,DSH,Feline,FEL,,1,Neutered Male
6856,10594,1,Scooter,Great Dane Mix,GDX,Canine,CAN,,1,Neutered Male
6672,10262,1,Scooter,Dachshund,DCH,Canine,CAN,,1,Neutered Male
18252,13234,1,Scooter,LABRADOR RETRIEVER,10,Canine,CAN,,1,Neutered Male
5568,5568-4,1,Scooter,Domestic Shorthair,DSH,Feline,FEL,,1,Neutered Male
2283,3609,1,Scooter,Domestic Shorthair,DSH,Feline,FEL,,1,Neutered Male
20982,20982-1,1,Scooter,Domestic Shorthair,DSH,Feline,FEL,,1,Male
19630,19630-5,1,Scooter,Domestic Shorthair,DSH,Feline,FEL,,1,Neutered Male
18127,18127-1,1,Scooter,Domestic Shorthair,DSH,Feline,FEL,,1,Neutered Male
17170,17170-3,1,Scooter,Domestic Shorthair,DSH,Feline,FEL,,1,Spayed Female
941,1487,1,Scooter,JACK RUSSELL TERRIER,22,Canine,CAN,,1,Spayed Female
19823,10076,1,Scooter,Domestic Shorthair,DSH,Feline,FEL,,1,Spayed Female
15105,15105-2,1,Scooter,Domestic Mediumhair,DMH,Feline,FEL,,1,Male
6833,31458,1,Scorpion,Unknown,UNK,Other Species,OTH,,1,Male
1199,1948,1,Scotch,Schnauzer Mix,SCX,Canine,CAN,,1,Neutered Male
13661,13661-3,1,Scotch,"Retriever, Golden",RGO,Canine,CAN,,1,Male
6111,15363,1,Scoter,"Retriever, Labrador",RLA,Canine,CAN,,1,Male
13732,13732-5,1,Scottie,"Terrier, Yorkshire",TYO,Canine,CAN,,1,Neutered Male
2976,16540,1,Scottie,Domestic Shorthair,DSH,Feline,FEL,,1,Male
13730,23190,1,Scottie,Boxer Mix,BXX,Canine,CAN,,1,Spayed Female
9972,28750,1,Scotty,Domestic Shorthair,DSH,Feline,FEL,,1,Neutered Male
5312,21234,1,Scotty,Shih Tzu Mix,SHH,Canine,CAN,,1,Neutered Male
17528,7219,1,Scotty,Goldendoodle,RGP,Canine,CAN,,1,Neutered Male
4206,6622,1,Scotty,Domestic Shorthair,DSH,Feline,FEL,,1,Neutered Male
8791,14268,1,Scotty P,Domestic Shorthair,DSH,Feline,FEL,,1,Neutered Male
22313,27575,1,Scout,Mixed,MIX,Canine,CAN,,1,Spayed Female
18136,25207,1,Scout,Mixed,MIX,Canine,CAN,,1,Neutered Male
10563,17677,1,Scout,Boxer,BOX,Canine,CAN,,1,Female
L6626,14772,1,Scout,Mixed,MIX,Canine,CAN,,1,Neutered Male
6938,27623,1,Scout,DSH,8,Feline,FEL,,1,Neutered Male
23278,30112,1,Scout,"Goldendoodle, mini",MGO,Canine,CAN,,1,Spayed Female
6038,9198,1,Scout,"Griffon, Wirehaired Pointing",WPG,Canine,CAN,,1,Spayed Female
1941,3100,1,Scout,Mixed,MIX,Canine,CAN,,1,Spayed Female
7840,12428,1,Scout,Terrier Mix,TEX,Canine,CAN,,1,Neutered Male
12682,23630,1,Scout,Domestic,DOM,Ferret,FER,,1,Female
23609,31008,1,Scout,Russian Blue,RUS,Feline,FEL,,1,Spayed Female
2596,4109,1,Scout,Bichon Frise,BIF,Canine,CAN,,1,Neutered Male
2384,29229,1,Scout,Hound Mix,HOX,Canine,CAN,,1,Female
3227,5095,1,Scout,"Pointer, German Shorthaired",GSH,Canine,CAN,,1,Neutered Male
11482,29160,1,Scout,Domestic Shorthair,DSH,Feline,FEL,,1,Unknown
3535,23682,1,Scout,"Husky, Siberian",SIB,Canine,CAN,,1,Spayed Female
22527,28058,1,Scout,Domestic Shorthair,DSH,Feline,FEL,,1,Spayed Female
11910,25690,1,Scout,Domestic Shorthair,DSH,Feline,FEL,,1,Neutered Male
215,19770,1,Scout,Domestic Shorthair,DSH,Feline,FEL,,1,Neutered Male
L5823,16677,1,Scout,Domestic Shorthair,DSH,Feline,FEL,,1,Neutered Male
8973,22600,1,Scout,"Shepherd, German",GER,Canine,CAN,,1,Neutered Male
8186,13102,1,Scout,Domestic Shorthair,DSH,Feline,FEL,,1,Neutered Male
7639,12077,1,Scout,Domestic Shorthair,DSH,Feline,FEL,,1,Neutered Male
L3777,23408,1,Scout,LABRADOR RETRIEVER,10,Canine,CAN,,1,Male
6989,10876,1,Scout,Domestic Shorthair,DSH,Feline,FEL,,1,Spayed Female
19652,22590,1,Scout,"Retriever, Labrador",RLA,Canine,CAN,,1,Spayed Female
5618,11592,1,Scout,LABRADOR RETRIEVER,10,Canine,CAN,,1,Spayed Female
1722,10546,1,Scout,"Cattle Dog, Australian Mix",ACX,Canine,CAN,,1,Spayed Female
4410,29287,1,Scout,Goldendoodle,RGP,Canine,CAN,,1,Neutered Male
23675,31185,1,Scout,AUSTRALIAN SHEPHERD,51,Canine,CAN,,1,Neutered Male
4884,8106,1,Scout,Domestic Shorthair,DSH,Feline,FEL,,1,Female
7813,20020,1,Scout,AUSTRALIAN SHEPHERD,51,Canine,CAN,,1,Neutered Male
L7576,L6814,1,Scout,AUSTRALIAN SHEPHERD,51,Canine,CAN,,1,Female
1311,3680,1,Scout,Domestic Shorthair,DSH,Feline,FEL,,1,Neutered Male
18396,2869,1,Scout,Retriever,RET,Canine,CAN,,1,Spayed Female
20344,7814,1,Scout,"Pug, Chinese Mixed",PUX,Canine,CAN,,1,Spayed Female
11388,20384-2,1,Scout,Domestic Shorthair,DSH,Feline,FEL,,1,Neutered Male
7202,11340,1,Scout,Chihuahua,CIA,Canine,CAN,,1,Spayed Female
12127,20570,1,Scout,Catahoula Leopard Dog Mix,CAX,Canine,CAN,,1,Neutered Male
2812,4527,1,Scout,LABRADOR RETRIEVER,10,Canine,CAN,,1,Female
18654,9451,1,Scout,Boxer Mix,BXX,Canine,CAN,,1,Neutered Male
11464,26106,1,Scout,Domestic Mediumhair,DMH,Feline,FEL,,1,Neutered Male
11787,20126,1,Scout,"Bulldog, English",BUE,Canine,CAN,,1,Neutered Male
19925,19925-3,1,Scrap,Domestic Shorthair,DSH,Feline,FEL,,1,Neutered Male
153,15158,1,Scrappy,Mixed,MIX,Canine,CAN,,1,Neutered Male
